sku,parent_sku,product_group_id,group_key,grouping_confidence,status,record_state,active,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,wix_handle_id,wix_visible,wix_collections,wix_media_urls,wix_description_html,erp_category,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,conflict_flags,conflict_notes
XW-511.06,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,Trompete,,,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs Trompete,OW#1 PA TRP,OW#1_PA-TRP,Ohrwürmer #1 - Playalongs Trompete ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Instrument: Trompete,Format: PLAYALONG,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Playalongs digital,#1 Playalongs TRP,,Playalongs OW #1 TRP,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,22,TITLE_DRIFT,ERP title differs
XW-511.07,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,Posaune,,,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs Posaune,OW#1 PA POS,OW#1_PA-POS,Ohrwürmer #1 - Playalongs Posaune ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Instrument: Posaune,Format: PLAYALONG,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Playalongs digital,#1 Playalongs POS,,Playalongs OW #1 POS,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,23,TITLE_DRIFT,ERP title differs
XW-511.08,,1446f771-7f6b-587f-a5d3-a054dc35a602,MH|OW|1|EDITION,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Unterrichtsheft,Ohrwürmer,OW,1,Ohrwürmer,EDITION,physical,F-Tuba,,,,,,,,PHYSICAL,Ohrwürmer #1 - F-Tuba,OW#1 FTB,OW#1_FTB,"Coole Songs mit Playalongs aus der Serie MusikHeroes
→ 97 coole Songs mit Playalongs für F-Tuba (Schwierigkeit: 1 – sehr leicht)
→ Solostimme für F-Tuba im Bassschlüssel in C
→ Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet
→ Alle Playalongs sind mit Band im Studio eingespielt und mittels QR-Code kostenlos zu beziehen",SOURCE,AMAZON,97 coole Songs mit Playalongs für F-Tuba (Schwierigkeit: 1 – sehr leicht),Solostimme für F-Tuba im Bassschlüssel in C,"Moderne Unterrichtsliteratur - durchdacht konzipiert, spannend aufbereitet, humorvoll präsentiert und stilvoll begleitet",Alle Playalongs sind mit einer „echten“ Band im Studio eingespielt und mittels QR-Code kostenlos zu beziehen,,B2B|AMAZON,22.64,10.00,24.90,EUR,ERP_NET,493.00,true,300.0,9783903426139,390342613X,9783903426139,390342613X,DERIVED_FROM_ISBN13_BOOK,false,,MISSING_IN_REPORT,XW-511.08,Aktiv,BRASS_AND_WOODWIND_INSTRUMENTS,EAN,9783903426139,Versand durch Amazon (EU),,"MusikHeroes F-Tuba Noten - Moderne Unterrichtsliteratur mit 97 coole Songs und Playalongs (Schwierigkeit: 1 – sehr leicht), Solostimme im Bassschlüssel in C, Messing, mit Band eingespielt",Ohrwürmer #1 - F-Tuba,"<br><p><strong>Coole Songs mit Playalongs aus der Serie <em>MusikHeroes</em></strong></p> <p>→ 97 coole Songs mit Playalongs für F-Tuba (Schwierigkeit: 1 – sehr leicht)</p> <p>→ Solostimme für F-Tuba im Bassschlüssel in C</p> <p>→ Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet</p> <p>→ Alle Playalongs sind mit Band im Studio eingespielt und mittels QR-Code kostenlos zu beziehen</p><br>",product_9a67dd5b-7a4d-7049-3dee-448eaa99ee60,true,MusikHeroes-Gesamt|MusikHeroes-Editionen|MH-F-Tuba|B2B,4f718e_a962ba6dd2ea488fa221d5d7ebcecfa7~mv2.jpg|4f718e_90b62089a82342b2b5a598720f6cc14d~mv2.jpg|4f718e_2d28ae45fead40d8905bba269895cf11~mv2.jpg|4f718e_e5a6ceca24114ae2a27f97461a52b095~mv2.jpg,<p><strong>97 Coole Songs mit Playalongs</strong></p><p>für F-Tuba oder Bassposaune in C</p>,MusikHeroes,Ohrwürmer #1 FTB,Ohrwürmer #1 - F-Tuba,Ohrwürmer #1 FTB,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,24,FNSKU_NOT_IN_REPORT,
XW-511.09,,1446f771-7f6b-587f-a5d3-a054dc35a602,MH|OW|1|EDITION,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Unterrichtsheft,Ohrwürmer,OW,1,Ohrwürmer,EDITION,physical,B-Tuba,,,,,,,,PHYSICAL,Ohrwürmer #1 - B-Tuba,OW#1 BTB,OW#1_BTB,"97 Coole Songs mit Playalongs
für B-Tuba in C",SOURCE,WIX,für B-Tuba in C,,,,,B2B,22.64,10.00,24.90,EUR,ERP_NET,315.00,true,300.0,,,,,,,,,,,,,,,,,,,product_e7bc1f8e-e949-9106-21cf-8dd2190bbf9e,true,MusikHeroes-Gesamt|MusikHeroes-Editionen|MH-B-Tuba|B2B,4f718e_3b974bacfd4e4e23ac4c114ed5c349ec~mv2.jpg|4f718e_f7cfcc94c45f40c7bb5183f1bf223643~mv2.jpg|4f718e_e12a5a324381452da184af1ed76e748d~mv2.jpg|4f718e_638a588496cb486e918ff61a0e1de31c~mv2.jpg,<p><strong>97 Coole Songs mit Playalongs</strong></p><p>für B-Tuba in C</p>,MusikHeroes,Ohrwürmer #1 BTB,Ohrwürmer #1 - B-Tuba,Ohrwürmer #1 BTB,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,25,,
XW-511.10,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,F-Tuba,,,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs F-Tuba,OW#1 PA FTB,OW#1_PA-FTB,Ohrwürmer #1 - Playalongs F-Tuba ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Instrument: F-Tuba,Format: PLAYALONG,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,#1 Playalongs FTB,,Playalongs OW#1 FTB,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,26,TITLE_DRIFT,ERP title differs
XW-511.11,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,B-Tuba,,,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs B-Tuba,OW#1 PA BTB,OW#1_PA-BTB,Ohrwürmer #1 - Playalongs B-Tuba ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Instrument: B-Tuba,Format: PLAYALONG,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,#1 Playalongs BTB,,Playalongs OW#1 BTB,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,27,TITLE_DRIFT,ERP title differs
XW-511.12,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,,,C,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs in C,OW#1 PA in C,OW#1_PA-in C,Ohrwürmer #1 - Playalongs in C ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Format: PLAYALONG,Stimmung: C,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Playalongs digital,#1 Playalongs in C,,Playalongs OW#1 in C,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,28,TITLE_DRIFT,ERP title differs
XW-511.13,,6d789396-a748-521b-af81-b83811382a29,MH|OW|1|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,1,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,B,hoch,,,,,DIGITAL,Ohrwürmer #1 - 2. Stimme in B (hoch),OW#1 2B-h,OW#1_2B-h,Ohrwürmer #1 - 2. Stimme in B (hoch) ist eine ergänzende Stimme zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Format: DIGITAL,Stimmung: B,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Noten digital,#1 Zusatzstimme in B (hoch),,ZST OW#1- 2.St. B hoch,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,29,TITLE_DRIFT,ERP title differs
XW-511.13-P,,6d789396-a748-521b-af81-b83811382a29,MH|OW|1|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,1,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,B,hoch,,,,,PRINT_AT_HOME,Ohrwürmer #1 - 2. Stimme in B (hoch),OW#1 2B-h,OW#1_2B-h_P,2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B als PRINT,SOURCE,WIX,2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B als PRINT,,,,,B2B,9.00,10.00,9.90,EUR,ERP_NET,0.00,true,100.0,,,,,,,,,,,,,,,,,,,product_0c0c367d-72f9-8256-0e7a-1b49a2e22b52,true,MH-ZST physisch GESAMT|B2B|MusikHeroes-Gesamt,4f718e_0c0805225b894c1282ac7dab5a2af1e8~mv2.jpg|4f718e_b73e970f720f492f879aece2b1e62ea8~mv2.jpg,<p>2.Stimme in B (hoch) für Tenorhorn und andere Instrumente im Violinschlüssel in B<strong>&nbsp;</strong>als PRINT</p>,MusikHeroes_Print@Home,#1 Zusatzstimme in B (hoch)  🖨️,Ohrwürmer #1 / 2.Stimme in B (hoch) [PRINT],ZST OW#1_2B-hoch,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,30,TITLE_DRIFT,ERP title differs
XW-511.14,,6d789396-a748-521b-af81-b83811382a29,MH|OW|1|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,1,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,F,,,,,,DIGITAL,Ohrwürmer #1 - 2. Stimme in F,OW#1 2F,OW#1_2F,Ohrwürmer #1 - 2. Stimme in F ist eine ergänzende Stimme zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Format: DIGITAL,Stimmung: F,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 Zusatzstimme in F,,,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,31,,
XW-511.15,,d038d19b-4d62-5744-8fd5-171201457905,MH|OW|0|RESERVED,RULE_MH,draft,RESERVED,false,MusikHeroes,MusikHeroes,Reserviert,Ohrwürmer,OW,,,RESERVED,physical,,,,,,,,,PHYSICAL,Reserviert - XW-511.15,Reserviert XW-511.15,XW-511.15,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-511.15,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-- FREI --,,,RESERVED,Produktpalette(1).xlsx:MusikHeroes,32,,
XW-511.16,,dd88fedf-db69-5f48-9109-08e9bf6a6ed0,MH|OW|1|RESERVED,RULE_MH,draft,RESERVED,false,MusikHeroes,MusikHeroes,Reserviert,Ohrwürmer,OW,1,,RESERVED,digital,Horn,,,,,,,,PLAYALONG,Reserviert - XW-511.16,Reserviert XW-511.16,XW-511.16,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-511.16,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Playalongs digital,-- FREI --,,Playalongs OW#1 HRN,ERP_FALLBACK,Produktpalette(1).xlsx:MusikHeroes,33,,
XW-511.17,,fae155b5-4d5c-5b63-bed5-97fe801c2b69,MH|OW|1|PLAYALONG,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Playalong,Ohrwürmer,OW,1,Ohrwürmer,PLAYALONG,digital,Horn,,,,,,,,PLAYALONG,Ohrwürmer #1 - Playalongs Horn,OW#1 PA HRN,OW#1_PA-HRN,Ohrwürmer #1 - Playalongs Horn ist ein Playalong-Angebot zur MusikHeroes-Ausgabe Ohrwürmer #1.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #1,Instrument: Horn,Format: PLAYALONG,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 Playalongs HRN,,,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,34,,
XW-511.18,,d038d19b-4d62-5744-8fd5-171201457905,MH|OW|0|RESERVED,RULE_MH,draft,RESERVED,false,MusikHeroes,MusikHeroes,Reserviert,Ohrwürmer,OW,,,RESERVED,physical,,,,,,,,,PHYSICAL,Reserviert - XW-511.18,Reserviert XW-511.18,XW-511.18,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-511.18,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:MusikHeroes,35,,
XW-511.19,,d038d19b-4d62-5744-8fd5-171201457905,MH|OW|0|RESERVED,RULE_MH,draft,RESERVED,false,MusikHeroes,MusikHeroes,Reserviert,Ohrwürmer,OW,,,RESERVED,physical,,,,,,,,,PHYSICAL,Reserviert - XW-511.19,Reserviert XW-511.19,XW-511.19,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-511.19,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:MusikHeroes,36,,
XW-511.20,,d038d19b-4d62-5744-8fd5-171201457905,MH|OW|0|RESERVED,RULE_MH,draft,RESERVED,false,MusikHeroes,MusikHeroes,Reserviert,Ohrwürmer,OW,,,RESERVED,physical,,,,,,,,,PHYSICAL,Reserviert - XW-511.20,Reserviert XW-511.20,XW-511.20,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-511.20,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:MusikHeroes,37,,
XW-512.01,,3e26b5d8-7213-5c91-bfeb-4115e096d259,MH|OW|2|EDITION,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Unterrichtsheft,Ohrwürmer,OW,2,Ohrwürmer,EDITION,physical,Trompete,,,,,,,,PHYSICAL,Ohrwürmer #2 - Trompete,OW#2 TRP,OW#2_TRP,"Coole Songs mit Playalongs aus der Serie MusikHeroes
→ 94 coole Songs mit Playalongs für Trompete (Schwierigkeit: 2 – leicht)
→ Solostimme für Trompete, Tenorhorn oder andere Instrumente im Violinschlüssel in B
→ Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet
→ Alle Playalongs sind mittels QR-Code kostenlos zu beziehen",SOURCE,AMAZON,94 coole Songs mit Playalongs für Trompete (Schwierigkeit: 2 – leicht),"Solostimme für Trompete, Tenorhorn oder andere Instrumente im Violinschlüssel in B","Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet",Alle Playalongs sind mittels QR-Code kostenlos zu beziehen,,B2B|AMAZON,22.64,10.00,24.90,EUR,ERP_NET,1975.00,true,300.0,9783903426092,3903426091,,3903426091,DERIVED_FROM_ISBN13_BOOK,false,,MISSING_IN_REPORT,XW-512.01,Aktiv,ABIS_BOOK,ISBN,9783903426092,Versand durch Amazon (EU),,Ohrwürmer #2 - Trompete [MusikHeroes],Ohrwürmer #2 - Trompete,"<br><p><strong>Coole Songs mit Playalongs aus der Serie <em>MusikHeroes</em></strong></p> <p>→ 94 coole Songs mit Playalongs für Trompete (Schwierigkeit: 2 – leicht)</p> <p>→ Solostimme für Trompete, Tenorhorn oder andere Instrumente im Violinschlüssel in Bb</p> <p>→ Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet</p> <p>→ Alle Playalongs sind mittels QR-Code kostenlos zu beziehen</p><br>",product_e9bd5a50-ef0c-0fc0-9ed1-b1274a4644f1,true,MusikHeroes-Editionen|MH-Trompete|B2B,4f718e_90de3a85f72b46bfb6887ee331d694d0~mv2.jpg|4f718e_799d5d7d5b8b41aaba95dee2c128431f~mv2.jpg|4f718e_e6f43f93574a4774a5c5210788d0f427~mv2.jpg|4f718e_5a4332a1af1e4c13a9680cc84e7d20d7~mv2.jpg,<p><strong>94 Coole Songs mit Playalongs</strong></p><p>für Instrumente im Violinschlüssel&nbsp;in Bb</p>,MusikHeroes,Ohrwürmer #2 TRP,Ohrwürmer #2 - Trompete,Ohrwürmer #2 TRP,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,42,FNSKU_NOT_IN_REPORT,
XW-512.02,,3e26b5d8-7213-5c91-bfeb-4115e096d259,MH|OW|2|EDITION,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Unterrichtsheft,Ohrwürmer,OW,2,Ohrwürmer,EDITION,physical,Posaune,,,,,,,,PHYSICAL,Ohrwürmer #2 - Posaune,OW#2 POS,OW#2_POS,"Coole Songs mit Playalongs aus der Serie MusikHeroes
→ 94 coole Songs mit Playalongs für Posaune (Schwierigkeit: 2 – leicht)
→ Solostimme für Posaune, Euphonium oder andere Instrumente im Bassschlüssel in C
→ Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet
→ Alle Playalongs sind mittels QR-Code kostenlos zu beziehen",SOURCE,AMAZON,94 coole Songs mit Playalongs für Posaune (Schwierigkeit: 2 – leicht),"Solostimme für Posaune, Euphonium oder andere Instrumente im Bassschlüssel in C","Moderne Unterrichtsliteratur - durchdacht konzipiert, spannend aufbereitet, humorvoll präsentiert und stilvoll begleitet",Alle Playalongs sind mittels QR-Code kostenlos zu beziehen,,B2B|AMAZON,22.64,10.00,24.90,EUR,ERP_NET,960.00,true,300.0,9783903426108,3903426105,,3903426105,DERIVED_FROM_ISBN13_BOOK,false,,MISSING_IN_REPORT,XW-512.02,Aktiv,DOWNLOADABLE_MUSIC_ALBUM,ISBN,9783903426108,,,Ohrwürmer #2 - Posaune [MusikHeroes],Ohrwürmer #2 - Posaune,"<br><p><strong>Coole Songs mit Playalongs aus der Serie <em>MusikHeroes</em></strong></p> <p>&rarr; 94 coole Songs mit Playalongs f&uuml;r Posaune (Schwierigkeit: 2 &ndash; leicht)</p> <p>&rarr; Solostimme f&uuml;r Posaune, Euphonium oder andere Instrumente im Bassschl&uuml;ssel in C</p> <p>&rarr; Moderne Unterrichtsliteratur - durchdacht konzipiert, humorvoll präsentiert und stilvoll begleitet</p> <p>&rarr; Alle Playalongs sind mittels QR-Code kostenlos zu beziehen</p><br>",product_4f706196-7b63-cc4b-0ec5-4003a0886fec,true,MusikHeroes-Editionen|MH-Posaune|B2B,4f718e_5191b9dce8424a668b0ac951acc45831~mv2.jpg|4f718e_4a888a61c196452486eb3a68cb888349~mv2.jpg|4f718e_a4e838a7ac65494fa3835af9924c0a8d~mv2.jpg|4f718e_ae0d32e0b71240f9ae4590db8e8c532a~mv2.jpg,<p><strong>94 Coole Songs mit Playalongs</strong></p><p>für Instrumente im Bassschlüssel in C</p>,MusikHeroes,Ohrwürmer #2 POS,Ohrwürmer #2 - Posaune,Ohrwürmer #2 POS,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,43,FNSKU_NOT_IN_REPORT,
XW-512.03,,947909cc-f874-5cc6-ab96-5f401c089a0a,MH|OW|2|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,2,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,B,tief,,,,,DIGITAL,Ohrwürmer #2 - 2. Stimme in B (tief),OW#2 2B-t,OW#2_2B-t,Ohrwürmer #2 - 2. Stimme in B (tief) ist eine ergänzende Stimme zur MusikHeroes-Ausgabe Ohrwürmer #2.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #2,Format: DIGITAL,Stimmung: B,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Noten digital,#2 Zusatzstimme in B (tief),,ZST OW #2 - 2.Stimme B,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,44,TITLE_DRIFT,ERP title differs
XW-512.03-P,,947909cc-f874-5cc6-ab96-5f401c089a0a,MH|OW|2|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,2,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,B,tief,,,,,PRINT_AT_HOME,Ohrwürmer #2 - 2. Stimme in B (tief),OW#2 2B-t,OW#2_2B-t_P,2.Stimme in B (tief) für Trompete und andere Instrumente im Violinschlüssel in B als PRINT,SOURCE,WIX,2.Stimme in B (tief) für Trompete und andere Instrumente im Violinschlüssel in B als PRINT,,,,,B2B,9.00,10.00,9.90,EUR,ERP_NET,0.00,false,100.0,,,,,,,,,,,,,,,,,,,product_1718ce62-35e5-c5b1-0cad-45006267f19b,true,MH-ZST physisch GESAMT|B2B|MusikHeroes-Gesamt,4f718e_afb25dff936745a9a1a01659c708fb95~mv2.jpg|4f718e_16f172e08f4f4d38a4266f99c2dcd97f~mv2.jpg,<p>2.Stimme in B (tief) für Trompete und andere Instrumente im Violinschlüssel in B<strong>&nbsp;</strong>als PRINT</p>,MusikHeroes_Print@Home,#2 Zusatzstimme in B (tief) 🖨️,Ohrwürmer #2 / 2.Stimme in B (tief) [PRINT],Ohrwürmer #2,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,45,TITLE_DRIFT,ERP title differs
XW-512.04,,947909cc-f874-5cc6-ab96-5f401c089a0a,MH|OW|2|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,2,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,C,,,,,,DIGITAL,Ohrwürmer #2 - 2. Stimme in C,OW#2 2C,OW#2_2C,Ohrwürmer #2 - 2. Stimme in C ist eine ergänzende Stimme zur MusikHeroes-Ausgabe Ohrwürmer #2.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #2,Format: DIGITAL,Stimmung: C,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Noten digital,#2 Zusatzstimme in C,,ZST OW #2 - 2.Stimme C,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,46,TITLE_DRIFT,ERP title differs
XW-512.04-P,,947909cc-f874-5cc6-ab96-5f401c089a0a,MH|OW|2|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,2,Ohrwürmer,ADDITIONAL_VOICE,digital,,2,C,,,,,,PRINT_AT_HOME,Ohrwürmer #2 - 2. Stimme in C,OW#2 2C,OW#2_2C_P,2.Stimme in C für Posaune und andere Instrumente im Bassschlüssel in C als PRINT,SOURCE,WIX,2.Stimme in C für Posaune und andere Instrumente im Bassschlüssel in C als PRINT,,,,,B2B,9.00,10.00,9.90,EUR,ERP_NET,0.00,true,100.0,,,,,,,,,,,,,,,,,,,product_b194842a-aa13-baf4-a64b-98d35696d9c1,true,MH-ZST physisch GESAMT|B2B|MusikHeroes-Gesamt,4f718e_c2e9de0205824e95add7e19ef1467b0c~mv2.jpg|4f718e_9bced11033f64eec8ba0689c6fafb302~mv2.jpg,<p>2.Stimme in C für Posaune und andere Instrumente im Bassschlüssel in C<strong>&nbsp;</strong>als PRINT</p>,MusikHeroes_Print@Home,#2 Zusatzstimme in C 🖨️,Ohrwürmer #2 / 2.Stimme in C [BS] [PRINT],ZST OW#2_2C [BS],XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,47,TITLE_DRIFT,ERP title differs
XW-512.05,,947909cc-f874-5cc6-ab96-5f401c089a0a,MH|OW|2|ADDITIONAL_VOICE,RULE_MH,live,ACTIVE,true,MusikHeroes,MusikHeroes,Zusatzstimme,Ohrwürmer,OW,2,Ohrwürmer,ADDITIONAL_VOICE,digital,,,C,,,,,,DIGITAL,Ohrwürmer #2 - Begleitstimme in C,OW#2 Begl-C,OW#2_Begl-C,Ohrwürmer #2 - Begleitstimme in C ist eine ergänzende Stimme zur MusikHeroes-Ausgabe Ohrwürmer #2.,AUTO_DRAFT,GENERATED,Reihe: Ohrwürmer #2,Format: DIGITAL,Stimmung: C,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes_Noten digital,#2 Begleitstimme in C,,ZST OW #2 - Begl. C,XLSX_SOT,Produktpalette(1).xlsx:MusikHeroes,48,TITLE_DRIFT,ERP title differs
